,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
838,21.803225,20.741918,20.750308,20.853814,21.423503,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284
839,20.741918,20.750308,20.853814,21.423503,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127
840,20.750308,20.853814,21.423503,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126
841,20.853814,21.423503,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254
842,21.423503,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849
843,20.588021,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921
844,21.482783,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874
845,21.881006,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039
846,23.136174,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868
847,23.15892,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178
848,23.176789,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468
849,22.91557,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699
850,23.376803,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966
851,28.597309,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707
852,33.128284,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954
853,35.511127,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628
854,32.551126,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827
855,30.644254,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048
856,32.229849,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263
857,31.243921,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152
858,31.416874,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887
859,34.39039,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544
860,30.253868,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245
861,24.523178,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208
862,27.288468,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212
863,32.787699,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091
864,33.560966,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403
865,28.560707,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285
866,20.222954,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427
867,20.792628,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105
868,21.053827,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983
869,21.83048,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209
870,22.348263,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225
871,21.500152,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709
872,21.433887,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799
873,21.017544,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266
874,22.663245,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685
875,24.251208,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038
876,22.257212,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715
877,21.825091,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862
878,24.360403,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261
879,24.201285,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437
880,26.11427,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034
881,27.970105,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618
882,30.580983,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652
883,33.67209,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014
884,36.818225,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831
885,40.191709,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177
886,46.773799,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769
887,47.605266,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238
888,47.777685,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908
889,52.784038,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741
890,58.644715,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016
891,59.118862,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741
892,58.125261,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781
893,62.691437,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347
894,64.579034,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347
895,67.589618,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324
896,68.189652,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362
897,65.498014,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594
898,63.226831,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274
899,64.497177,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145
900,63.538769,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013
901,61.667238,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495
902,61.785908,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895
903,63.559741,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528
904,62.285016,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964
905,62.35741,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102
906,63.18781,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298
907,66.146347,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305
908,66.950347,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498
909,65.460324,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028
910,69.644362,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794
911,65.957594,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086
912,66.36274,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924
913,67.717145,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306
914,61.407013,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008
915,62.662495,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216
916,63.490895,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116
917,64.539528,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072
918,64.909964,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389
919,63.041102,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343
920,61.38298,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827
921,60.697305,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475
922,59.796498,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717
923,58.739028,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929
924,56.855794,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606
925,54.847086,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784
926,53.982924,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878
927,54.979306,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949
928,56.091008,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923
929,55.102216,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541
930,54.314116,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269
931,53.102072,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323
932,51.429389,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701
933,50.955343,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388
934,50.039827,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074
935,49.974475,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265
936,48.111717,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475
937,45.782929,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616
938,42.898606,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118
939,41.404784,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355
940,40.901878,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402
941,40.378949,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269
942,39.134923,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493
943,40.141541,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756
944,41.256269,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073
945,40.28323,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222
946,41.25701,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077
947,39.202388,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408
948,37.17074,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885
949,35.699265,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376
950,33.417475,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425
951,31.426616,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687
952,30.385118,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544
953,29.863355,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341
954,29.786402,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932
955,29.998269,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793
956,27.975493,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711
957,27.570756,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154
958,26.131073,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988
959,24.549222,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159
960,23.65077,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544
961,24.218408,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016
962,23.096885,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342
963,23.838376,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896
964,24.948425,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324
965,23.772687,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286
966,22.858544,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956
967,22.035341,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592
968,22.176932,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518
969,21.952793,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224
970,22.080711,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179
971,21.758154,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633
972,20.87988,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497
973,20.453159,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736
974,20.89544,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279
975,20.819016,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487
976,20.013342,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175
977,20.210896,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391
978,19.5324,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266
979,19.223286,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735
980,19.654956,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746
981,19.435592,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608
982,19.732518,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803
983,19.659224,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056
984,19.249179,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866
985,19.027633,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845
986,17.978497,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217
987,16.769736,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169
988,16.941279,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443
989,16.187487,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879
990,15.64175,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485
991,16.560391,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267
992,15.480266,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841
993,15.502735,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029
994,15.30746,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578
995,15.35608,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883
996,15.24803,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676
997,15.388056,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822
998,14.985866,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075
999,14.008845,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898
1000,14.41217,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106
1001,14.298169,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412
1002,14.501443,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736
1003,14.622879,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771
1004,14.123485,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143
1005,13.094267,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384
1006,12.501841,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044
1007,12.890029,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955
1008,12.261578,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181
1009,13.012883,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618
1010,13.812676,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731
1011,12.826822,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926
1012,12.455075,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136
1013,12.917898,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136,16.851082
1014,14.007106,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136,16.851082,16.743584
1015,14.107412,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136,16.851082,16.743584,17.298409
1016,14.561736,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136,16.851082,16.743584,17.298409,17.001209
1017,15.373771,14.4143,14.404384,15.167044,15.184955,14.689181,14.916618,16.071731,14.682926,16.062136,16.851082,16.743584,17.298409,17.001209,17.156753
